escrow_id,milestone_id,deposit_amount,deposit_date,release_date,release_status
3355,3355,2935,2026-07-16,2026-08-09,Released
3356,3356,2552,2025-11-19,2025-12-06,Released
3357,3357,1158,2026-02-02,,Held
3358,3358,1050,2025-08-09,,Held
3359,3359,2797,2025-07-18,2025-07-31,Released
3360,3360,2008,2025-12-19,,Held
3361,3361,2031,2025-11-09,,Held
3362,3362,2696,2026-02-16,,Pending
3363,3363,2816,2025-12-28,,Released
3364,3364,2742,2026-03-04,,Held
3365,3365,2764,2025-12-11,,Pending
3366,3366,2778,2025-12-29,,Held
3367,3367,2049,2025-12-04,2025-12-12,Released
3368,3368,2683,2026-05-21,,Pending
3369,3369,228,2025-10-26,,Held
3370,3370,752,2025-11-22,,Pending
3371,3371,2353,2025-08-28,2025-09-15,Released
3372,3372,1325,2025-09-20,,Held
3373,3373,1974,2026-03-14,2026-03-19,Released
3374,3374,2414,2025-11-12,2025-11-27,Released
3375,3375,2685,2025-07-18,,Pending
3376,3376,2556,2026-06-06,,Pending
3377,3377,1763,2026-01-17,,Pending
3378,3378,2659,2026-03-14,2026-03-26,Released
3379,3379,897,2026-05-13,,Held
3380,3380,1249,2026-07-12,,Pending
3381,3381,2681,2025-07-24,,Held
3382,3382,1468,2025-07-13,,Held
3383,3383,124,2025-06-29,,Released
3384,3384,2811,2025-09-06,,Held
3385,3385,2543,2025-09-04,,Released
3386,3386,1978,2025-10-31,,Pending
3387,3387,1190,2025-10-19,,Held
3388,3388,1123,2026-05-26,,Held
3389,3389,1302,2026-03-31,2026-04-09,Released
3390,3390,272,2025-10-07,,Pending
3391,3391,1147,2026-04-09,,Held
3392,3392,1900,2026-08-12,,Pending
3393,3393,1095,2026-08-12,,Pending
3394,3394,2189,2026-04-29,,Held
3395,3395,1613,2026-04-24,,Pending
3396,3396,1783,2026-07-06,,Released
3397,3397,257,2025-06-16,,Pending
3398,3398,2575,2025-10-18,,Held
3399,3399,1262,2026-05-29,,Held
3400,3400,652,2026-05-12,,Held
3401,3401,855,2025-12-02,,Released
3402,3402,627,2025-12-02,2025-12-26,Released
3403,3403,397,2026-02-15,,Pending
3404,3404,824,2026-03-19,2026-04-06,Released
3405,3405,2599,2025-12-31,,Held
3406,3406,2508,2026-01-17,,Held
3407,3407,1115,2026-05-03,2026-05-25,Released
3408,3408,1737,2025-08-15,,Held
3409,3409,1947,2025-11-29,,Held
3410,3410,150,2025-09-17,,Pending
3411,3411,2590,2026-04-28,,Released
3412,3412,1748,2026-01-01,2026-01-10,Released
3413,3413,2796,2026-01-18,,Held
3414,3414,375,2026-05-13,,Pending
3415,3415,238,2026-05-01,,Pending
3416,3416,991,2026-04-16,,Pending
3417,3417,2326,2025-12-26,,Pending
3418,3418,1317,2026-05-16,,Released
3419,3419,1315,2025-10-24,2025-11-02,Released
3420,3420,719,2025-09-01,2025-09-26,Released
3421,3421,1050,2026-05-07,2026-05-22,Released
3422,3422,1847,2026-04-06,,Pending
3423,3423,2388,2025-09-10,,Held
3424,3424,239,2025-12-21,,Held
3425,3425,1747,2026-02-05,,Held
3426,3426,111,2025-11-19,,Pending
3427,3427,511,2026-02-14,,Held
3428,3428,2067,2025-08-06,,Released
3429,3429,1289,2026-07-19,2026-08-13,Released
3430,3430,1155,2025-06-17,,Released
3431,3431,1023,2026-05-24,,Released
3432,3432,2805,2026-06-03,,Held
3433,3433,497,2025-11-04,,Released
3434,3434,2132,2025-12-08,,Pending
3435,3435,284,2026-04-01,2026-04-11,Released
3436,3436,2547,2025-12-01,,Held
3437,3437,265,2026-05-10,2026-05-29,Released
3438,3438,1371,2026-01-28,,Pending
3439,3439,100,2025-10-29,,Pending
3440,3440,2289,2025-06-22,,Pending
3441,3441,369,2026-05-13,2026-05-28,Released
3442,3442,1793,2026-07-10,,Pending
3443,3443,1563,2025-08-17,2025-09-08,Released
3444,3444,2304,2026-07-23,,Held
3445,3445,1540,2025-10-31,,Pending
3446,3446,400,2026-03-08,,Held
3447,3447,1510,2026-02-24,,Pending
3448,3448,1414,2026-02-26,,Pending
3449,3449,1707,2026-06-17,,Held
3450,3450,1731,2026-08-04,2026-08-12,Released
3451,3451,111,2025-09-07,,Released
3452,3452,151,2025-11-26,,Held
3453,3453,580,2026-01-26,,Held
3454,3454,2574,2025-09-01,,Held
3455,3455,198,2025-07-29,,Held
3456,3456,1712,2026-02-10,,Released
3457,3457,1077,2025-12-22,,Held
3458,3458,2903,2026-06-29,,Pending
3459,3459,2803,2025-07-22,,Pending
3460,3460,1704,2025-07-27,,Pending
3461,3461,470,2026-02-03,,Pending
3462,3462,2558,2025-06-26,,Released
3463,3463,1810,2026-04-02,2026-04-17,Released
3464,3464,2018,2026-01-07,,Pending
3465,3465,2177,2025-08-31,2025-09-21,Released
3466,3466,2096,2025-07-12,,Released
3467,3467,2078,2026-07-28,2026-08-19,Released
3468,3468,2555,2025-10-11,,Held
3469,3469,1255,2025-09-20,2025-10-15,Released
3470,3470,1473,2026-03-20,,Held
3471,3471,1504,2025-07-12,2025-07-18,Released
3472,3472,2795,2025-07-07,2025-07-17,Released
3473,3473,1962,2026-01-19,,Held
3474,3474,174,2025-08-25,,Pending
3475,3475,2049,2026-06-14,,Pending
3476,3476,1240,2025-12-05,,Pending
3477,3477,2278,2025-08-18,,Held
3478,3478,905,2025-07-30,2025-08-24,Released
3479,3479,1699,2026-01-27,,Held
3480,3480,1825,2026-01-02,,Pending
3481,3481,641,2025-07-12,,Pending
3482,3482,1639,2026-07-24,2026-08-16,Released
3483,3483,1674,2026-06-16,2026-06-25,Released
3484,3484,167,2025-08-07,,Released
3485,3485,124,2025-09-08,2025-09-27,Released
3486,3486,298,2025-12-14,,Pending
3487,3487,1068,2026-04-11,2026-04-28,Released
3488,3488,134,2026-01-01,,Pending
3489,3489,2332,2026-02-25,,Held
3490,3490,1071,2026-07-18,,Held
3491,3491,747,2026-02-18,,Held
3492,3492,1619,2026-01-13,,Held
3493,3493,1047,2026-03-31,2026-04-16,Released
3494,3494,270,2025-10-08,2025-10-25,Released
3495,3495,276,2025-06-16,,Released
3496,3496,1528,2025-08-12,,Pending
3497,3497,1155,2025-07-10,,Pending
3498,3498,279,2025-11-30,,Pending
3499,3499,1253,2026-05-23,,Held
3500,3500,470,2026-01-23,2026-02-13,Released
3501,3501,594,2026-07-05,,Held
3502,3502,1524,2026-06-22,,Held
3503,3503,1259,2025-12-26,,Pending
3504,3504,2545,2026-02-13,,Held
3505,3505,2625,2026-04-23,,Pending
3506,3506,520,2025-10-13,,Pending
3507,3507,2319,2026-06-23,,Pending
3508,3508,1763,2025-12-24,2026-01-11,Released
3509,3509,211,2026-04-07,,Released
3510,3510,377,2026-04-12,,Pending
3511,3511,469,2025-10-17,,Pending
3512,3512,1833,2026-03-01,2026-03-16,Released
3513,3513,1629,2026-05-24,2026-05-30,Released
3514,3514,407,2025-08-26,,Released
3515,3515,1359,2025-09-27,,Pending
3516,3516,1182,2026-07-01,,Held
3517,3517,2944,2026-04-21,,Pending
3518,3518,1985,2025-12-25,,Released
3519,3519,2733,2026-07-06,,Held
3520,3520,1880,2025-08-30,,Held
3521,3521,2478,2026-02-10,2026-02-27,Released
3522,3522,604,2025-11-27,,Held
3523,3523,2587,2026-07-20,,Pending
3524,3524,1984,2025-09-23,,Pending
3525,3525,2912,2026-06-18,,Pending
3526,3526,463,2025-10-07,,Held
3527,3527,510,2026-03-07,,Held
3528,3528,1871,2025-10-15,,Pending
3529,3529,2927,2026-07-08,,Held
3530,3530,971,2026-04-06,,Held
3531,3531,2396,2026-04-16,2026-04-26,Released
3532,3532,1984,2025-09-13,,Pending
3533,3533,865,2026-01-09,,Pending
3534,3534,1069,2026-08-09,,Held
3535,3535,1485,2026-02-03,,Held
3536,3536,1129,2026-08-11,,Held
3537,3537,2626,2025-07-15,2025-08-02,Released
3538,3538,1301,2025-07-27,2025-08-09,Released
3539,3539,2126,2026-05-05,,Held
3540,3540,1457,2025-10-29,,Pending
3541,3541,2926,2025-12-22,,Pending
3542,3542,2428,2025-09-28,,Held
3543,3543,2357,2026-01-14,2026-01-25,Released
3544,3544,2858,2025-12-26,2026-01-06,Released
3545,3545,625,2025-07-14,,Pending
3546,3546,994,2026-04-04,,Released
3547,3547,2173,2026-04-28,,Held
3548,3548,1745,2025-11-22,,Pending
3549,3549,114,2026-04-26,,Released
3550,3550,1650,2026-06-12,2026-06-24,Released
3551,3551,794,2025-11-28,,Held
3552,3552,1278,2025-06-17,2025-07-12,Released
3553,3553,2037,2025-07-31,,Held
3554,3554,2131,2026-07-08,,Pending
3555,3555,2173,2025-10-30,,Released
3556,3556,2431,2026-04-27,2026-05-13,Released
3557,3557,754,2026-01-05,,Released
3558,3558,881,2025-07-12,,Held
3559,3559,2698,2026-02-01,,Pending
3560,3560,390,2025-09-24,,Pending
3561,3561,1390,2026-07-22,,Held
3562,3562,527,2025-08-11,,Held
3563,3563,2882,2026-05-28,,Pending
3564,3564,2550,2026-06-06,2026-06-19,Released
3565,3565,1850,2025-08-24,2025-09-14,Released
3566,3566,1384,2025-06-20,2025-07-05,Released
3567,3567,685,2025-07-25,,Pending
3568,3568,1314,2025-10-16,,Released
3569,3569,742,2026-01-26,,Held
3570,3570,2766,2025-11-26,2025-12-18,Released
3571,3571,2622,2025-07-16,,Pending
3572,3572,166,2026-05-04,2026-05-17,Released
3573,3573,1889,2026-03-28,,Held
3574,3574,890,2025-08-17,,Held
3575,3575,2138,2025-11-12,,Pending
3576,3576,1728,2025-09-13,,Held
3577,3577,363,2025-06-27,,Held
3578,3578,627,2026-03-27,2026-04-05,Released
3579,3579,2758,2025-09-13,,Pending
3580,3580,2238,2026-04-05,,Released
3581,3581,2958,2026-06-04,,Held
3582,3582,1741,2026-05-24,,Pending
3583,3583,2297,2026-03-13,,Pending
3584,3584,2210,2026-04-14,,Pending
3585,3585,2423,2026-06-30,,Pending
3586,3586,1088,2025-11-26,2025-12-18,Released
3587,3587,731,2025-10-22,,Released
3588,3588,2324,2025-07-05,2025-07-11,Released
3589,3589,442,2025-06-14,,Pending
3590,3590,1814,2026-05-08,,Pending
3591,3591,1941,2026-05-05,,Held
3592,3592,2144,2026-07-13,,Held
3593,3593,1420,2025-11-19,,Pending
3594,3594,2121,2025-09-22,,Pending
3595,3595,1224,2025-07-21,,Released
3596,3596,2274,2025-12-09,,Released
3597,3597,392,2026-08-08,,Pending
3598,3598,1431,2025-11-03,,Released
3599,3599,1339,2025-09-02,,Pending
3600,3600,926,2026-03-24,2026-04-02,Released
3601,3601,169,2025-09-14,,Held
3602,3602,2024,2026-06-23,,Released
3603,3603,181,2026-05-18,,Released
3604,3604,1321,2026-06-01,,Pending
3605,3605,2733,2025-08-23,,Pending
3606,3606,1014,2025-08-23,2025-09-14,Released
3607,3607,383,2025-12-07,,Released
3608,3608,2491,2025-07-28,,Pending
3609,3609,2542,2025-10-30,,Pending
3610,3610,652,2026-02-07,,Pending
3611,3611,548,2025-09-01,2025-09-14,Released
3612,3612,2257,2025-09-09,2025-09-22,Released
3613,3613,938,2026-01-29,,Pending
3614,3614,1325,2026-07-17,,Held
3615,3615,1418,2025-08-03,,Pending
3616,3616,1128,2025-09-12,,Held
3617,3617,104,2025-11-11,,Released
3618,3618,702,2025-08-25,,Held
3619,3619,468,2025-12-01,,Pending
3620,3620,1460,2025-10-25,,Held
3621,3621,883,2025-11-25,,Pending
3622,3622,1902,2025-12-25,,Held
3623,3623,2281,2025-07-11,,Pending
3624,3624,565,2026-05-26,,Held
3625,3625,1194,2026-03-16,,Held
3626,3626,115,2025-11-17,,Held
3627,3627,2583,2025-07-11,,Pending
3628,3628,2952,2025-09-14,,Held
3629,3629,534,2025-10-19,,Held
3630,3630,789,2026-02-23,,Pending
3631,3631,2650,2026-08-05,,Pending
3632,3632,2068,2025-07-26,,Pending
3633,3633,888,2026-01-27,,Held
3634,3634,2890,2026-08-08,2026-09-02,Released
3635,3635,2019,2026-06-10,,Held
3636,3636,1581,2025-08-25,,Pending
3637,3637,2651,2026-07-26,,Held
3638,3638,725,2026-02-23,2026-03-13,Released
3639,3639,2658,2026-08-05,,Held
3640,3640,1033,2026-04-05,,Pending
3641,3641,247,2026-03-28,,Held
3642,3642,1395,2026-08-01,,Pending
3643,3643,2712,2026-04-04,,Pending
3644,3644,2479,2025-11-01,,Pending
3645,3645,1923,2026-03-10,,Pending
3646,3646,929,2026-06-24,,Held
3647,3647,2657,2025-10-26,,Held
3648,3648,2488,2026-06-10,,Released
3649,3649,2384,2026-01-04,,Held
3650,3650,2668,2025-11-02,,Pending
3651,3651,1179,2026-02-27,,Held
3652,3652,941,2026-02-17,,Held
3653,3653,1074,2025-11-22,,Held
3654,3654,569,2026-03-12,,Held
3655,3655,2688,2025-09-20,,Pending
3656,3656,733,2026-02-18,,Held
3657,3657,2736,2026-08-08,,Pending
3658,3658,648,2025-09-20,2025-10-11,Released
3659,3659,128,2026-03-02,,Pending
3660,3660,585,2026-06-30,2026-07-06,Released
3661,3661,701,2025-10-22,,Held
3662,3662,2366,2026-04-23,,Held
3663,3663,2993,2026-05-01,,Held
3664,3664,2588,2026-03-04,,Pending
3665,3665,281,2025-07-08,,Pending
3666,3666,2193,2025-11-19,,Held
3667,3667,882,2025-10-17,,Pending
3668,3668,1911,2025-08-16,2025-09-05,Released
3669,3669,510,2025-09-08,,Pending
3670,3670,2890,2025-06-29,,Pending
3671,3671,620,2026-07-11,,Held
3672,3672,1178,2026-02-22,,Released
3673,3673,957,2026-07-20,2026-08-11,Released
3674,3674,361,2026-04-23,,Pending
3675,3675,2973,2025-10-31,2025-11-25,Released
3676,3676,1421,2025-10-09,2025-11-03,Released
3677,3677,566,2026-03-14,,Pending
3678,3678,2286,2026-05-02,,Held
3679,3679,2302,2026-01-20,2026-02-08,Released
3680,3680,2716,2026-08-03,,Pending
3681,3681,1562,2026-03-16,,Pending
3682,3682,2037,2025-10-13,,Held
3683,3683,1833,2025-06-23,,Held
3684,3684,188,2026-06-08,,Released
3685,3685,1407,2025-11-01,,Pending
3686,3686,587,2025-09-24,,Pending
3687,3687,1599,2026-01-28,,Pending
3688,3688,2980,2026-07-04,,Held
3689,3689,2391,2026-03-23,,Held
3690,3690,463,2025-09-26,,Pending
3691,3691,2731,2026-04-01,2026-04-15,Released
3692,3692,817,2026-04-15,,Pending
3693,3693,2301,2026-02-27,2026-03-12,Released
3694,3694,198,2025-11-22,,Pending
3695,3695,1294,2025-10-28,,Pending
3696,3696,1692,2025-12-18,2025-12-31,Released
3697,3697,2689,2025-06-15,,Held
3698,3698,2668,2026-06-18,,Pending
3699,3699,1839,2025-07-12,2025-07-20,Released
3700,3700,153,2025-09-02,,Released
3701,3701,2821,2026-03-10,2026-03-31,Released
3702,3702,1274,2025-08-12,2025-09-06,Released
3703,3703,1220,2025-09-07,,Held
3704,3704,2988,2025-07-22,,Held
3705,3705,2942,2026-02-20,,Pending
3706,3706,205,2026-06-02,,Held
3707,3707,2295,2026-07-14,,Pending
3708,3708,924,2025-09-21,2025-10-03,Released
3709,3709,2698,2025-07-16,,Pending
3710,3710,2455,2026-04-17,,Held
3711,3711,2996,2025-10-23,,Released
3712,3712,604,2026-04-16,,Held
3713,3713,1795,2025-09-25,,Pending
3714,3714,1383,2025-08-27,,Held
3715,3715,812,2025-09-27,2025-10-10,Released
3716,3716,262,2025-10-12,2025-11-03,Released
3717,3717,1834,2025-12-20,,Held
3718,3718,2099,2026-03-10,,Pending
3719,3719,2042,2025-10-06,,Pending
3720,3720,713,2026-05-11,,Held
3721,3721,1303,2025-07-17,2025-07-30,Released
3722,3722,1535,2026-08-01,2026-08-13,Released
3723,3723,1576,2025-11-29,,Pending
3724,3724,315,2025-08-23,2025-09-09,Released
3725,3725,625,2025-12-18,,Pending
3726,3726,1561,2026-01-14,,Held
3727,3727,2608,2026-04-22,,Held
3728,3728,848,2026-05-02,,Pending
3729,3729,1176,2026-05-28,,Released
3730,3730,986,2026-05-17,,Held
3731,3731,1506,2025-06-21,2025-07-06,Released
3732,3732,1281,2025-11-22,,Held
3733,3733,2070,2026-06-11,,Released
3734,3734,2445,2026-05-02,2026-05-14,Released
3735,3735,370,2026-07-10,,Pending
3736,3736,1648,2026-02-21,,Held
3737,3737,2912,2025-08-17,,Pending
3738,3738,480,2026-04-18,2026-05-04,Released
3739,3739,2254,2025-09-30,,Held
3740,3740,975,2025-12-27,,Released
3741,3741,1269,2025-12-23,,Released
3742,3742,1840,2025-11-19,2025-12-07,Released
3743,3743,1631,2026-02-26,,Held
3744,3744,944,2025-07-13,,Held
3745,3745,2071,2025-08-10,,Held
3746,3746,2090,2025-12-29,,Held
3747,3747,2684,2025-08-17,,Held
3748,3748,627,2025-09-01,,Pending
3749,3749,2730,2025-06-18,,Held
3750,3750,1852,2026-01-12,,Held
3751,3751,1624,2026-04-17,,Pending
3752,3752,150,2026-01-08,,Pending
3753,3753,1473,2026-07-12,,Held
3754,3754,2865,2026-07-18,,Pending
3755,3755,1280,2026-07-31,,Held
3756,3756,2067,2025-11-18,,Released
3757,3757,2419,2026-01-07,2026-01-30,Released
3758,3758,676,2026-03-13,2026-04-03,Released
3759,3759,1050,2026-02-18,,Held
3760,3760,672,2025-12-04,,Held
3761,3761,2288,2025-06-29,,Pending
3762,3762,888,2026-07-10,2026-07-18,Released
3763,3763,843,2025-11-23,,Held
3764,3764,1096,2026-02-08,,Held
3765,3765,1786,2025-09-03,,Held
3766,3766,1346,2025-12-15,2025-12-26,Released
3767,3767,2596,2025-09-29,,Pending
3768,3768,1180,2026-07-06,,Held
3769,3769,891,2026-04-16,,Pending
3770,3770,1560,2026-01-16,2026-02-08,Released
3771,3771,2660,2026-01-07,2026-01-27,Released
3772,3772,2709,2026-04-02,,Held
3773,3773,1050,2026-04-05,,Pending
3774,3774,2919,2026-03-17,2026-04-01,Released
3775,3775,1461,2026-07-12,,Held
3776,3776,2098,2026-04-22,,Pending
3777,3777,1108,2025-09-24,,Held
3778,3778,1805,2025-06-27,,Pending
3779,3779,2482,2026-05-25,,Held
3780,3780,1908,2026-03-08,,Pending
3781,3781,1878,2026-03-28,,Held
3782,3782,953,2026-04-06,,Held
3783,3783,621,2026-03-14,,Held
3784,3784,1488,2025-10-02,,Held
3785,3785,2122,2025-12-24,,Held
3786,3786,2044,2026-03-30,2026-04-14,Released
3787,3787,2741,2025-09-29,,Held
3788,3788,2340,2026-02-24,2026-03-21,Released
3789,3789,1782,2026-07-23,,Held
3790,3790,1109,2026-06-06,,Held
3791,3791,514,2025-06-18,,Pending
3792,3792,2416,2026-05-07,,Pending
3793,3793,2592,2026-03-14,,Held
3794,3794,493,2026-07-08,,Pending
3795,3795,515,2025-11-29,,Pending
3796,3796,905,2026-02-17,,Held
3797,3797,194,2026-07-01,,Pending
3798,3798,635,2026-01-19,,Pending
3799,3799,1835,2025-09-01,,Pending
3800,3800,673,2025-12-10,,Pending
3801,3801,582,2026-06-01,2026-06-12,Released
3802,3802,1731,2025-09-28,,Released
3803,3803,1910,2025-10-19,,Pending
3804,3804,690,2026-07-30,,Held
3805,3805,2977,2026-03-20,,Pending
3806,3806,940,2025-11-23,,Released
3807,3807,668,2025-10-22,,Held
3808,3808,1331,2025-12-05,2025-12-30,Released
3809,3809,2171,2026-06-21,,Held
3810,3810,1296,2026-04-18,,Held
3811,3811,1949,2025-07-20,,Held
3812,3812,554,2026-03-11,2026-04-04,Released
3813,3813,565,2026-05-09,,Pending
3814,3814,1214,2025-11-06,,Held
3815,3815,1027,2025-08-12,2025-08-23,Released
3816,3816,982,2026-04-27,,Pending
3817,3817,2790,2026-07-14,,Released
3818,3818,2285,2025-11-29,,Released
3819,3819,2931,2025-10-22,,Pending
3820,3820,254,2026-08-07,2026-08-18,Released
3821,3821,1740,2026-05-26,2026-06-03,Released
3822,3822,2517,2025-06-13,,Held
3823,3823,1376,2025-07-12,,Held
3824,3824,716,2026-04-05,,Held
3825,3825,1808,2026-01-22,,Released
3826,3826,2642,2026-03-18,,Held
3827,3827,2155,2026-04-21,,Held
3828,3828,2367,2025-08-24,,Pending
3829,3829,1407,2025-11-19,2025-11-30,Released
3830,3830,2089,2026-04-08,,Held
3831,3831,2068,2025-09-05,,Released
3832,3832,575,2025-08-29,2025-09-18,Released
3833,3833,2487,2026-07-22,,Held
3834,3834,2000,2025-12-21,,Held
3835,3835,2375,2026-05-25,,Held
3836,3836,2688,2025-08-31,,Pending
3837,3837,2588,2025-07-08,2025-07-15,Released
3838,3838,2189,2025-08-29,,Pending
3839,3839,1855,2026-05-02,,Released
3840,3840,426,2025-10-01,2025-10-23,Released
3841,3841,2617,2026-07-02,,Released
3842,3842,600,2025-12-04,,Held
3843,3843,2727,2026-03-07,2026-03-19,Released
3844,3844,1474,2026-03-06,2026-03-13,Released
3845,3845,2811,2026-06-17,2026-07-05,Released
3846,3846,2344,2025-08-22,,Pending
3847,3847,784,2025-10-15,,Pending
3848,3848,1377,2025-11-20,2025-12-10,Released
3849,3849,2998,2025-10-08,,Pending
3850,3850,1230,2025-11-05,,Held
3851,3851,1844,2026-02-17,,Pending
3852,3852,2548,2026-01-02,2026-01-25,Released
3853,3853,534,2026-03-26,,Held
3854,3854,1872,2025-07-25,,Pending
3855,3855,952,2025-07-09,,Pending
3856,3856,696,2026-04-29,,Released
3857,3857,1966,2025-06-16,2025-06-23,Released
3858,3858,1581,2026-02-16,,Pending
3859,3859,1667,2026-08-07,,Released
3860,3860,439,2025-07-24,,Pending
3861,3861,555,2026-01-21,,Released
3862,3862,265,2025-06-16,,Held
3863,3863,114,2026-02-24,,Held
3864,3864,1775,2026-08-07,,Held
3865,3865,510,2026-05-03,,Pending
3866,3866,555,2026-07-15,2026-08-05,Released
3867,3867,673,2025-12-31,2026-01-10,Released
3868,3868,153,2025-11-03,,Held
3869,3869,888,2025-12-12,,Pending
3870,3870,1317,2025-11-17,2025-12-11,Released
3871,3871,2579,2026-06-27,,Released
3872,3872,1108,2026-08-12,,Pending
3873,3873,1914,2026-05-26,2026-06-10,Released
3874,3874,2525,2026-07-18,2026-08-08,Released
3875,3875,1284,2026-03-23,2026-04-10,Released
3876,3876,2104,2025-11-21,,Held
3877,3877,2247,2025-07-07,,Released
3878,3878,519,2025-11-11,,Held
3879,3879,1093,2025-10-31,,Pending
3880,3880,1175,2025-07-25,,Pending
3881,3881,1960,2025-12-24,,Pending
3882,3882,249,2026-04-06,2026-04-28,Released
3883,3883,2138,2026-04-17,,Held
3884,3884,2003,2026-06-26,,Held
3885,3885,498,2025-08-11,2025-08-20,Released
3886,3886,1126,2026-02-24,2026-03-15,Released
3887,3887,156,2026-06-18,,Pending
3888,3888,1510,2025-10-10,,Pending
3889,3889,1353,2026-04-06,,Held
3890,3890,864,2026-05-26,,Held
3891,3891,2568,2025-11-16,,Pending
3892,3892,1571,2026-03-03,2026-03-17,Released
3893,3893,160,2026-03-20,,Pending
3894,3894,1085,2026-01-01,,Released
3895,3895,1620,2025-12-05,,Pending
3896,3896,1403,2025-09-01,2025-09-18,Released
3897,3897,1813,2026-08-07,,Held
3898,3898,339,2026-07-25,2026-08-16,Released
3899,3899,2197,2026-05-25,,Pending
3900,3900,2622,2025-06-20,,Held
3901,3901,1311,2025-11-13,,Pending
3902,3902,137,2025-07-02,,Held
3903,3903,676,2026-05-23,,Pending
3904,3904,2198,2025-10-29,,Released
3905,3905,427,2025-12-19,,Pending
3906,3906,1500,2026-02-26,2026-03-13,Released
3907,3907,2559,2025-11-30,,Released
3908,3908,1391,2026-02-28,,Pending
3909,3909,1673,2025-07-17,2025-07-22,Released
3910,3910,161,2025-12-12,,Released
3911,3911,1952,2026-07-14,,Released
3912,3912,2791,2026-07-14,2026-07-26,Released
3913,3913,2867,2026-08-07,,Held
3914,3914,438,2026-06-13,,Pending
3915,3915,1027,2026-07-03,2026-07-20,Released
3916,3916,1882,2026-04-21,,Pending
3917,3917,2557,2025-10-16,2025-11-09,Released
3918,3918,1310,2025-09-04,,Released
3919,3919,1337,2025-08-12,2025-08-17,Released
3920,3920,588,2026-01-20,,Pending
3921,3921,1666,2026-02-11,,Held
3922,3922,1006,2026-06-12,2026-06-29,Released
3923,3923,596,2026-01-13,2026-01-24,Released
3924,3924,1337,2025-08-06,,Held
3925,3925,131,2026-05-18,,Released
3926,3926,299,2025-10-19,2025-11-11,Released
3927,3927,966,2026-03-26,,Pending
3928,3928,2574,2026-02-01,,Pending
3929,3929,2482,2026-06-20,,Held
3930,3930,698,2025-08-23,,Released
3931,3931,2873,2025-12-20,,Pending
3932,3932,1609,2025-08-01,,Pending
3933,3933,2473,2026-03-22,,Held
3934,3934,101,2025-09-23,,Pending
3935,3935,989,2025-09-11,,Released
3936,3936,2766,2026-04-29,,Held
3937,3937,1457,2026-03-21,,Pending
3938,3938,1103,2025-07-21,,Pending
3939,3939,2964,2025-12-15,2026-01-08,Released
3940,3940,2143,2026-04-13,,Pending
3941,3941,1492,2025-08-20,2025-09-07,Released
3942,3942,2754,2026-07-13,,Pending
3943,3943,1415,2026-07-02,,Pending
3944,3944,2812,2026-05-05,,Released
3945,3945,738,2025-09-14,2025-09-20,Released
3946,3946,1700,2025-09-30,,Pending
3947,3947,198,2026-01-01,,Pending
3948,3948,2691,2026-06-30,,Pending
3949,3949,719,2025-08-04,2025-08-13,Released
3950,3950,1557,2025-08-09,,Held
3951,3951,2704,2026-01-26,,Held
3952,3952,1796,2026-04-18,2026-05-04,Released
3953,3953,1271,2025-07-21,2025-07-28,Released
3954,3954,264,2026-04-03,2026-04-08,Released
3955,3955,1478,2026-06-19,2026-07-08,Released
3956,3956,2954,2026-07-14,2026-08-06,Released
3957,3957,948,2026-05-05,2026-05-12,Released
3958,3958,2555,2026-02-23,,Held
3959,3959,1656,2026-03-14,,Held
3960,3960,2292,2025-11-20,,Held
3961,3961,2799,2026-04-14,,Held
3962,3962,1790,2026-04-22,,Pending
3963,3963,961,2025-11-22,,Held
3964,3964,1546,2026-03-13,2026-03-30,Released
3965,3965,1299,2026-02-07,,Released
3966,3966,360,2026-06-12,2026-06-28,Released
3967,3967,1514,2026-05-23,,Released
3968,3968,1596,2025-09-16,,Held
3969,3969,2613,2025-08-01,,Pending
3970,3970,2266,2025-07-20,,Pending
3971,3971,754,2025-07-20,,Released
3972,3972,3000,2026-04-24,,Pending
3973,3973,1766,2026-07-17,,Held
3974,3974,1815,2026-04-26,,Pending
3975,3975,549,2025-08-01,,Released
